;2018-01-31 00:00:00;2018-02-28 00:00:00;2018-03-31 00:00:00;2018-04-30 00:00:00;2018-05-31 00:00:00;2018-06-30 00:00:00;2018-07-31 00:00:00;2018-08-31 00:00:00;2018-09-30 00:00:00;2018-10-31 00:00:00;2018-11-30 00:00:00;2018-12-31 00:00:00;2019-01-31 00:00:00;2019-02-28 00:00:00;2019-03-31 00:00:00;2019-04-30 00:00:00;2019-05-31 00:00:00;2019-06-30 00:00:00;2019-07-31 00:00:00;2019-08-31 00:00:00;2019-09-30 00:00:00;2019-10-31 00:00:00;2019-11-30 00:00:00;2019-12-31 00:00:00;2020-01-31 00:00:00;2020-02-29 00:00:00;2020-03-31 00:00:00;2020-04-30 00:00:00;2020-05-31 00:00:00;2020-06-30 00:00:00;2020-07-31 00:00:00;2020-08-31 00:00:00;2020-09-30 00:00:00;2020-10-31 00:00:00;2020-11-30 00:00:00;2020-12-31 00:00:00;2021-01-31 00:00:00;2021-02-28 00:00:00;2021-03-31 00:00:00;2021-04-30 00:00:00;2021-05-31 00:00:00;2021-06-30 00:00:00;2021-07-31 00:00:00;2021-08-31 00:00:00;2021-09-30 00:00:00;2021-10-31 00:00:00;2021-11-30 00:00:00;2021-12-31 00:00:00;2022-01-31 00:00:00;2022-02-28 00:00:00;2022-03-31 00:00:00;2022-04-30 00:00:00;2022-05-31 00:00:00;2022-06-30 00:00:00;2022-07-31 00:00:00;2022-08-31 00:00:00;2022-09-30 00:00:00;2022-10-31 00:00:00;clus
ES27_O-E;2081.6253369272235;2116.4821428571427;1992.782258064516;2114.086111111111;2066.8306451612902;2112.9194444444443;1777.4833333333333;1620.5430107526881;1855.4361111111111;1843.0564516129032;2062.141666666667;1884.8064516129032;1806.6854838709678;2228.1815476190477;1971.3629032258063;2341.9944444444445;1918.6263440860216;1998.0194444444444;1879.3360215053763;1785.3064516129032;1936.713888888889;2511.8521505376343;2398.8527777777776;2296.05376344086;2085.809139784946;1962.2816091954023;1288.0510752688172;587.8027777777778;1097.2069892473119;1485.5472222222222;1740.1639784946237;1618.8172043010752;1661.8777777777777;1274.4462365591398;1335.6027777777779;1559.3279569892472;940.1532258064516;1252.8363095238096;1358.220430107527;1380.1861111111111;2114.0994623655915;622.975;1508.1962365591398;1416.6505376344087;1645.8583333333333;1777.6935483870968;1802.2166666666667;1821.502688172043;1540.481182795699;1830.0892857142858;1871.75;1659.9722222222222;1740.475806451613;1761.036111111111;1577.766129032258;1332.3064516129032;1852.1166666666666;2064.0;1
ES28_N-S;1045.0727762803235;1087.5833333333333;1040.034946236559;1124.861111111111;1103.497311827957;1121.161111111111;1015.7983870967741;765.5591397849462;1070.675;1102.3091397849462;1101.213888888889;1062.8602150537633;1013.3252688172043;1250.732142857143;1091.6720430107528;1169.675;1081.5725806451612;1121.8;1085.720430107527;891.3951612903226;1099.3166666666666;1257.1344086021506;1222.3833333333334;1051.5564516129032;1032.8387096774193;1079.5201149425288;587.9005376344086;212.0638888888889;382.747311827957;724.875;914.0913978494624;720.2258064516129;849.375;846.2204301075269;875.8222222222222;867.0887096774194;642.7123655913979;879.889880952381;907.983870967742;912.4305555555555;966.1532258064516;596.1166666666667;866.5913978494624;679.9435483870968;1011.9388888888889;1015.1478494623656;1019.9083333333333;1003.6693548387096;870.994623655914;991.1071428571429;1007.2983870967741;917.0527777777778;982.3145161290323;1021.075;868.1344086021505;717.0887096774194;1026.45;740.0;2
ES28_S-N;1372.7493261455525;1428.6160714285713;1348.4166666666667;1466.2527777777777;1426.7016129032259;1457.3083333333334;1323.532258064516;1003.5779569892474;1405.725;1434.986559139785;1424.1166666666666;1353.3897849462367;1251.4059139784947;1583.482142857143;1376.274193548387;1509.2416666666666;1380.986559139785;1410.5666666666666;1341.1881720430108;1100.72311827957;1322.2805555555556;1566.720430107527;1558.3833333333334;1333.5403225806451;1302.739247311828;1374.5086206896551;715.5403225806451;230.19166666666666;420.0698924731183;819.3527777777778;1000.0241935483871;876.1747311827957;1228.7777777777778;950.6182795698925;961.7916666666666;982.4731182795699;716.8440860215054;977.1964285714286;1014.6801075268817;1008.9527777777778;1138.8306451612902;874.4305555555555;1052.3844086021506;823.8575268817204;1189.8944444444444;1220.6182795698924;1235.7805555555556;1208.5994623655913;1005.5403225806451;1183.1190476190477;1243.489247311828;1188.4611111111112;1248.6962365591398;1273.2472222222223;1083.0456989247311;843.5833333333334;1192.411111111111;640.0;2
ES29_E-O;3003.1293800539083;3138.6785714285716;2901.4220430107525;2991.6;3023.260752688172;3113.516666666667;2892.4166666666665;2350.2580645161293;3040.7527777777777;3041.5134408602153;3022.7972222222224;2965.4489247311826;2935.8790322580644;3241.1101190476193;3117.048387096774;3093.4555555555557;3030.7795698924733;3105.088888888889;3008.3844086021504;2567.3118279569894;3036.027777777778;3338.005376344086;3323.7916666666665;2943.1344086021504;2865.6155913978496;2992.7988505747126;1617.032258064516;542.0055555555556;960.3763440860215;1783.1027777777779;2232.4032258064517;1753.8279569892472;2348.9583333333335;2260.814516129032;2309.4166666666665;2337.032258064516;1617.3279569892472;2276.0535714285716;2387.2311827956987;2380.0694444444443;2725.1075268817203;850.7055555555555;2592.180107526882;2130.9086021505377;2818.9555555555557;2879.9489247311826;2936.261111111111;2821.9704301075267;2489.8897849462364;2876.5803571428573;2914.0994623655915;2800.4777777777776;2942.2043010752686;2955.213888888889;2704.3763440860216;2248.1263440860216;2975.302777777778;3214.0;2
ES29_O-E;2989.504043126685;3186.3035714285716;3030.6290322580644;3221.6222222222223;3131.7473118279568;3235.188888888889;3045.3010752688174;2355.6881720430106;3102.1222222222223;3024.6478494623657;2864.8166666666666;2804.462365591398;2667.7096774193546;3112.0744047619046;3060.2043010752686;3173.6277777777777;3017.7365591397847;2901.6194444444445;2931.8010752688174;2406.314516129032;2926.7194444444444;3129.701612903226;3154.311111111111;3001.701612903226;2912.680107526882;2921.560344827586;1502.6559139784947;410.93055555555554;719.6693548387096;1541.536111111111;1795.22311827957;1399.8978494623657;1793.4333333333334;2068.190860215054;2421.3694444444445;2849.0833333333335;1920.736559139785;2018.827380952381;2237.319892473118;2519.563888888889;2878.489247311828;1045.1222222222223;2688.3575268817203;2216.8951612903224;2943.9083333333333;2828.3629032258063;2613.427777777778;2916.8629032258063;2533.3844086021504;2626.4464285714284;2393.0456989247314;2257.536111111111;2924.6559139784945;2966.5694444444443;2842.2365591397847;2239.8521505376343;2639.072222222222;1951.0;1
ES30_E-O;1191.3827493261456;1263.014880952381;1184.8279569892472;1305.5444444444445;1275.532258064516;1245.1805555555557;1108.9220430107528;868.1424731182796;1227.861111111111;1318.1021505376343;1268.0972222222222;1209.4462365591398;1152.8467741935483;1359.7767857142858;1205.9086021505377;1322.6361111111112;1227.8387096774193;1108.7916666666667;1124.6586021505377;914.5483870967741;1199.0833333333333;1367.4354838709678;1354.7333333333333;1194.529569892473;1153.6129032258063;1181.066091954023;670.0967741935484;261.0833333333333;475.8682795698925;829.3972222222222;902.002688172043;701.4274193548387;1000.7361111111111;873.2849462365591;643.525;963.733870967742;683.2311827956989;976.0178571428571;1005.8225806451613;997.575;1143.1290322580646;1047.4527777777778;886.9032258064516;758.4596774193549;1122.7805555555556;1183.8494623655913;1181.7777777777778;1139.6263440860216;985.6908602150538;1074.2738095238096;1082.4516129032259;976.2777777777778;1036.4220430107528;1033.4944444444445;880.6989247311828;721.2983870967741;1046.3722222222223;976.0;2
ES30_O-E;639.8059299191375;695.5297619047619;666.758064516129;715.0388888888889;705.7204301075269;707.4666666666667;636.6747311827957;518.4731182795699;701.5166666666667;719.4596774193549;700.8305555555555;663.7983870967741;641.4005376344086;761.9315476190476;680.0645161290323;724.7333333333333;688.9489247311828;700.5805555555555;666.7096774193549;534.2715053763441;643.6194444444444;717.3010752688172;695.1361111111111;592.6935483870968;585.0537634408602;535.9770114942529;351.68548387096774;119.83333333333333;240.1290322580645;461.35555555555555;495.755376344086;382.4731182795699;557.2277777777778;521.7069892473119;536.7194444444444;522.9489247311828;382.1747311827957;544.5535714285714;547.4086021505376;545.6555555555556;609.989247311828;660.8638888888889;498.8306451612903;417.68817204301075;580.8333333333334;593.8709677419355;601.2861111111112;601.6317204301075;549.7715053763441;580.6815476190476;586.752688172043;545.2888888888889;571.0349462365591;580.6916666666667;544.8951612903226;438.1290322580645;610.35;586.0;2
ES31_E-O;485.7978436657682;507.42857142857144;474.88440860215053;501.5388888888889;495.02150537634407;472.7388888888889;416.4596774193548;293.56182795698925;466.4277777777778;489.10752688172045;474.175;452.78225806451616;444.7016129032258;539.1011904761905;472.77150537634407;456.40833333333336;412.7983870967742;403.4527777777778;352.7903225806452;296.1209677419355;411.5833333333333;485.2903225806452;488.19166666666666;411.5725806451613;409.23924731182797;411.71264367816093;249.75806451612902;104.49166666666666;166.9220430107527;310.85833333333335;325.3440860215054;227.67741935483872;438.05833333333334;362.172131147541;377.95;363.26344086021504;240.6021505376344;375.1547619047619;384.34139784946234;380.8888888888889;408.2204301075269;396.01666666666665;326.002688172043;248.1236559139785;415.9611111111111;404.4758064516129;413.65555555555557;412.4731182795699;364.26344086021504;398.01785714285717;395.94354838709677;349.56388888888887;380.75;379.6611111111111;315.77150537634407;234.34677419354838;380.2083333333333;268.0;2
ES31_O-E;415.12938005390833;426.9077380952381;390.10483870967744;459.425;469.8306451612903;446.9166666666667;393.2795698924731;271.28225806451616;433.51666666666665;432.01075268817203;426.69444444444446;412.3252688172043;397.5268817204301;494.6458333333333;416.14247311827955;451.575;408.39516129032256;395.225;342.5994623655914;270.9301075268817;394.4861111111111;473.0725806451613;474.4861111111111;409.1182795698925;403.93279569892474;421.1465517241379;240.55376344086022;95.68611111111112;152.00537634408602;296.1777777777778;307.9623655913978;208.61827956989248;400.6694444444444;362.46505376344084;359.5388888888889;343.8252688172043;244.19354838709677;356.54464285714283;369.64784946236557;365.2111111111111;384.505376344086;376.125;306.78225806451616;217.79032258064515;396.7138888888889;383.7043010752688;398.40277777777777;395.0833333333333;340.7768817204301;388.7916666666667;393.8037634408602;340.6166666666667;369.01344086021504;373.3388888888889;279.5403225806452;205.55107526881721;365.3611111111111;224.0;2
ES32_N-S;751.1832884097036;785.1577380952381;771.258064516129;799.4833333333333;801.3091397849462;799.75;741.3010752688172;648.9543010752689;811.9722222222222;801.0188172043011;763.1638888888889;743.8306451612904;674.1532258064516;510.17261904761904;678.497311827957;720.9638888888888;699.0376344086021;716.7472222222223;721.1612903225806;606.016129032258;734.0694444444445;742.4381720430108;734.7361111111111;710.736559139785;658.1451612903226;649.683908045977;385.4274193548387;141.1638888888889;246.70967741935485;454.52777777777777;507.3333333333333;265.9758064516129;529.0694444444445;502.51881720430106;539.2555555555556;549.6532258064516;348.8252688172043;467.44940476190476;523.2043010752689;532.1055555555556;616.2150537634409;529.5638888888889;522.6209677419355;467.4623655913978;631.675;619.3575268817204;623.0111111111111;626.1962365591398;532.1478494623656;578.0952380952381;567.1129032258065;561.8444444444444;554.4193548387096;566.1611111111112;524.1854838709677;453.9301075268817;552.1583333333333;716.0;2
ES32_S-N;1091.3234501347708;1135.657738095238;1085.3575268817203;1139.9888888888888;1141.4166666666667;1137.2027777777778;1028.0806451612902;827.983870967742;1095.675;1096.0456989247311;1089.8166666666666;1066.8118279569892;998.9811827956989;1155.3809523809523;1026.1935483870968;1096.3;1046.5376344086021;1040.275;971.6720430107526;800.6102150537635;979.4055555555556;1057.1075268817203;1084.6777777777777;999.6693548387096;971.4032258064516;955.8218390804598;566.9166666666666;214.75277777777777;373.9220430107527;635.2277777777778;712.513440860215;557.5779569892474;753.275;747.9354838709677;778.8166666666667;787.0510752688172;499.9193548387097;713.297619047619;780.6021505376344;777.75;890.9677419354839;806.3083333333333;721.0241935483871;620.8897849462365;855.4416666666667;884.3333333333334;900.0333333333333;904.7822580645161;849.0241935483871;890.5416666666666;912.9408602150538;868.7361111111111;904.989247311828;861.2;810.9811827956989;682.1236559139785;895.3972222222222;864.0;2
ES33_E-O;1048.700808625337;1059.6815476190477;971.5913978494624;1054.2472222222223;1012.2930107526881;1039.8583333333333;922.1129032258065;634.9516129032259;988.8694444444444;1180.481182795699;1184.4666666666667;1139.758064516129;1095.3682795698924;1439.907738095238;1236.1505376344087;1322.7388888888888;1195.1021505376343;1201.7555555555555;1154.5940860215053;861.983870967742;1193.6472222222221;1416.8548387096773;1392.388888888889;1113.0376344086021;1140.3333333333333;1215.132183908046;633.266129032258;203.4388888888889;565.0833333333334;627.1555555555556;851.5537634408602;499.505376344086;768.3722222222223;806.4381720430108;893.6;876.9731182795699;560.1854838709677;928.3184523809524;1037.6801075268818;1032.0638888888889;1092.521505376344;1154.7444444444445;991.1424731182796;660.8682795698925;1146.7583333333334;1155.481182795699;1182.3555555555556;1133.0940860215053;979.3413978494624;1161.919642857143;1173.5887096774193;1042.0027777777777;1147.4032258064517;1158.6416666666667;936.5376344086021;652.2123655913979;1105.1305555555555;796.0;1
ES33_O-E;1543.3180592991914;1440.9315476190477;1336.0510752688172;1570.6305555555555;1561.4139784946237;1615.4333333333334;1439.6989247311828;1044.1209677419354;1550.0416666666667;1645.5645161290322;1503.3222222222223;1407.491935483871;1510.2876344086021;1818.077380952381;1628.4543010752689;1700.138888888889;1602.6720430107528;1643.6055555555556;1553.6021505376343;1185.1155913978494;1627.7222222222222;1868.0510752688172;1842.6805555555557;1576.1639784946237;1592.8172043010752;1692.0833333333333;916.247311827957;328.47222222222223;425.7876344086022;913.5861111111111;1308.5994623655913;926.4462365591398;1477.075;1139.6962365591398;1672.286111111111;1649.741935483871;1063.3333333333333;1711.892857142857;1828.9193548387098;1788.8138888888889;1834.1209677419354;1940.3444444444444;1527.3413978494623;1023.5645161290323;1886.2083333333333;1937.0860215053763;1920.7083333333333;1773.3602150537633;1696.8145161290322;1968.5535714285713;1962.747311827957;1712.3666666666666;1853.1559139784947;2017.7;1660.4274193548388;1196.6962365591398;1949.8833333333334;924.0;1
ES34_O-E;669.1159029649596;687.2291666666666;668.6989247311828;798.2277777777778;836.1102150537635;689.8027777777778;619.8225806451613;498.4139784946237;576.9805555555556;545.8037634408602;570.4722222222222;526.0215053763441;569.8360215053764;648.4970238095239;579.5672043010753;886.7305555555556;606.7284946236559;521.3111111111111;611.0322580645161;570.733870967742;954.2777777777778;687.9784946236559;684.7472222222223;529.8655913978495;576.0241935483871;518.4913793103449;352.10215053763443;129.4111111111111;507.69086021505376;564.1;583.1021505376344;466.4489247311828;536.1333333333333;391.91129032258067;453.2888888888889;470.6505376344086;306.21505376344084;475.20238095238096;499.31182795698925;482.8833333333333;528.241935483871;409.39722222222224;436.10215053763443;393.3306451612903;507.4277777777778;532.5806451612904;525.7805555555556;529.8763440860215;495.09139784946234;553.8363095238095;514.3951612903226;500.6333333333333;505.25;514.3027777777778;571.5752688172043;442.36559139784947;548.4527777777778;496.0;1
ES36_N-S;2580.3153638814015;2712.401785714286;2345.5188172043013;2693.5333333333333;2630.0752688172042;2803.311111111111;2623.2903225806454;1760.715053763441;2655.1944444444443;2578.494623655914;2685.975;2497.5241935483873;2468.733870967742;3067.026785714286;2683.4247311827958;2845.8527777777776;2614.5833333333335;2762.233333333333;2653.6478494623657;2033.1021505376343;2683.0305555555556;2931.7473118279568;3059.538888888889;2572.739247311828;2608.1989247311826;2781.385057471264;1365.532258064516;384.73055555555555;745.0456989247311;1429.6861111111111;1739.728494623656;1145.5403225806451;2039.2;1944.8145161290322;2121.9444444444443;2164.1720430107525;1501.9381720430108;2104.970238095238;2236.9220430107525;2213.5222222222224;2331.1370967741937;2456.713888888889;2226.0913978494623;1488.244623655914;2455.3722222222223;2362.489247311828;2480.3888888888887;2310.2043010752686;1835.5806451612902;2193.092261904762;2213.6209677419356;1990.4055555555556;2118.319892473118;2093.2166666666667;1716.752688172043;1119.481182795699;2007.1972222222223;1499.0;2
ES36_S-N;2301.6307277628034;2383.526785714286;2087.3870967741937;2265.936111111111;2075.3951612903224;2166.1694444444443;1980.4462365591398;1433.9274193548388;1820.8805555555555;2274.2258064516127;2255.6833333333334;2266.7849462365593;2294.212365591398;2935.3571428571427;2626.032258064516;2457.375;2569.6774193548385;2712.9;2594.80376344086;1923.2983870967741;2748.8888888888887;2893.569892473118;2843.3944444444446;2661.462365591398;2671.7526881720432;2858.712643678161;1400.8306451612902;407.25;775.6989247311828;1527.5666666666666;1844.9381720430108;1188.1559139784947;2078.7944444444443;1952.6451612903227;2101.1833333333334;2165.8870967741937;1512.9139784946237;2088.8601190476193;2000.784946236559;1956.2472222222223;2108.8736559139784;2169.6277777777777;2005.6370967741937;1361.516129032258;2131.0583333333334;2055.4381720430106;2141.7027777777776;2176.8844086021504;1848.9301075268818;2160.464285714286;2179.6639784946237;1956.1083333333333;2109.0672043010754;2306.3055555555557;2050.271505376344;1620.0698924731182;2779.616666666667;2251.0;1
ES37_E-O;2361.2911051212936;2445.035714285714;2267.9247311827958;2470.6694444444443;2433.2580645161293;2488.8972222222224;2225.1720430107525;1585.5994623655913;2414.4583333333335;2410.6263440860216;2370.983333333333;2299.6263440860216;2227.0994623655915;2630.2946428571427;2321.951612903226;2480.8055555555557;2095.47311827957;2364.616666666667;2182.559139784946;1741.997311827957;1859.7472222222223;2694.0510752688174;2676.1111111111113;2265.1344086021504;2259.2473118279568;2412.5172413793102;1261.784946236559;450.0361111111111;920.1962365591398;1767.411111111111;1953.5456989247311;1395.1854838709678;2219.7805555555556;2114.6397849462364;2103.163888888889;2091.989247311828;1306.0591397849462;2034.8511904761904;2159.1666666666665;2151.2472222222223;2234.0940860215055;2354.641666666667;2043.271505376344;1420.1639784946237;2343.5777777777776;2327.1935483870966;2390.836111111111;2363.2526881720432;2144.5833333333335;2470.252976190476;2486.6397849462364;2225.4583333333335;2433.3790322580644;2416.4305555555557;2049.3790322580644;1469.4059139784947;2398.2972222222224;1179.0;2
ES37_O-E;2095.512129380054;2158.940476190476;2029.6290322580646;2158.2305555555554;2124.201612903226;2168.9416666666666;1937.244623655914;1400.0860215053763;2119.1472222222224;2118.0295698924733;2147.4694444444444;2076.5833333333335;1989.9435483870968;2451.4851190476193;2072.233870967742;2209.8416666666667;2051.3682795698924;2103.2805555555556;1956.758064516129;1562.3870967741937;2061.9194444444443;2421.6290322580644;2399.9694444444444;1997.529569892473;2022.9193548387098;2137.8419540229884;1150.47311827957;409.10833333333335;799.4784946236559;844.2277777777778;1609.0618279569892;1083.5618279569892;1816.611111111111;1785.6478494623657;1780.8694444444445;1755.02688172043;1134.5483870967741;1744.6190476190477;1918.2956989247311;1899.7;2000.5537634408602;2070.725;1773.3978494623657;1230.9408602150538;2089.1027777777776;2105.1639784946237;2124.0138888888887;1988.220430107527;1794.779569892473;2126.967261904762;2169.1209677419356;1918.6916666666666;2068.9166666666665;2015.9361111111111;1666.3064516129032;1173.3817204301076;1958.55;1470.0;2
ES38_E-O;795.7358490566038;815.7708333333334;737.9462365591398;813.0222222222222;802.8575268817204;825.1805555555555;682.5403225806451;479.61021505376345;781.5805555555555;893.5215053763441;836.2027777777778;730.3467741935484;761.3548387096774;923.1130952380952;786.6693548387096;852.8166666666667;775.1102150537635;723.9138888888889;591.3198924731183;382.0483870967742;580.8555555555556;909.0456989247311;918.8305555555555;753.4381720430108;794.7795698924731;817.8132183908046;442.744623655914;168.23055555555555;310.64784946236557;579.85;588.8924731182796;422.73118279569894;675.15;664.0940860215054;362.56666666666666;269.96774193548384;160.502688172043;553.0;673.6505376344086;663.1277777777777;689.9059139784946;697.8416666666667;566.0295698924731;415.27150537634407;674.8444444444444;699.505376344086;699.7805555555556;647.6693548387096;594.0456989247311;680.422619047619;683.1344086021505;608.1833333333333;671.4650537634409;675.7222222222222;531.0376344086021;390.66129032258067;661.7416666666667;483.0;1
ES38_O-E;622.2048517520216;641.2678571428571;589.1666666666666;629.5083333333333;624.2016129032259;664.4527777777778;563.4220430107526;387.6532258064516;627.7333333333333;733.502688172043;683.3138888888889;615.002688172043;606.3924731182796;730.4315476190476;643.8924731182796;672.0611111111111;621.2768817204301;630.7;566.8145161290323;320.8279569892473;611.5138888888889;759.241935483871;734.3388888888888;594.7876344086021;641.5403225806451;664.4310344827586;343.39784946236557;128.25555555555556;242.55376344086022;483.53333333333336;500.2903225806452;337.01881720430106;569.1611111111112;546.8897849462365;560.25;535.8225806451613;387.5537634408602;549.6011904761905;576.4354838709677;566.6305555555556;585.8709677419355;607.7722222222222;497.8736559139785;348.94354838709677;573.8694444444444;595.266129032258;600.5111111111111;570.4596774193549;500.1666666666667;578.9583333333334;593.4731182795699;525.7222222222222;590.8010752688172;597.3361111111111;506.4731182795699;378.2204301075269;363.43888888888887;241.0;2
ES39_E-O;2430.55525606469;2507.2291666666665;2181.19623655914;2518.097222222222;2489.1129032258063;2522.016666666667;2118.2473118279568;1617.005376344086;2225.8888888888887;2228.8521505376343;2340.2;2283.1532258064517;2269.8279569892475;2747.7023809523807;2382.0618279569894;2573.0472222222224;2328.739247311828;2417.3277777777776;2011.3198924731182;1790.9623655913979;2340.197222222222;2643.0295698924733;1884.2777777777778;2289.7526881720432;2284.2419354838707;2420.543103448276;1274.8951612903227;439.1;798.3817204301075;1631.8638888888888;1716.5591397849462;1270.0779569892472;1860.8083333333334;1749.766129032258;1848.5833333333333;1842.5967741935483;1266.9005376344087;1873.0059523809523;1988.6935483870968;1979.925;2127.2473118279568;2643.302777777778;2344.059139784946;1668.6881720430108;2599.2555555555555;2619.680107526882;2720.2916666666665;2449.6236559139784;2227.0510752688174;2551.3214285714284;2543.6048387096776;2244.625;2390.3521505376343;2387.4194444444443;2114.7150537634407;1578.8521505376343;2386.0305555555556;2313.0;1
ES39_O-E;2339.164420485175;2445.6488095238096;2187.430107526882;1956.6833333333334;2335.5403225806454;2463.383333333333;2232.6048387096776;1536.268817204301;2158.4694444444444;2136.4489247311826;2196.6194444444445;2317.3924731182797;2291.766129032258;2746.4434523809523;2427.456989247312;2504.322222222222;2372.80376344086;2439.6722222222224;2014.220430107527;1775.0833333333333;2175.0055555555555;2352.5134408602153;1713.0083333333334;2077.6881720430106;2442.1505376344085;2126.9683908045977;1195.3951612903227;383.99444444444447;663.0322580645161;1913.3194444444443;2008.1989247311828;1549.3817204301076;1946.4916666666666;1873.2983870967741;1951.2111111111112;2011.9193548387098;1349.2096774193549;2004.8809523809523;2052.701612903226;2002.963888888889;2155.005376344086;2597.472222222222;2225.6881720430106;1570.8494623655913;2334.802777777778;2420.3440860215055;2627.7722222222224;2397.1935483870966;2393.5456989247314;2759.315476190476;2776.19623655914;2358.1916666666666;2513.483870967742;2425.7805555555556;1962.8602150537633;1399.2069892473119;2465.3083333333334;2024.0;1
ES40_E-O;2559.210242587601;2701.3333333333335;2463.2204301075267;2667.1222222222223;2640.1586021505377;2745.113888888889;2429.521505376344;1595.7876344086021;2617.152777777778;2519.0456989247314;2496.847222222222;2492.1048387096776;2428.8817204301076;2914.407738095238;2623.2096774193546;2712.7194444444444;2538.8306451612902;2657.175;2450.0887096774195;1729.6774193548388;2520.277777777778;2900.8682795698924;2872.233333333333;2493.0913978494623;2488.521505376344;2625.933908045977;1392.6182795698924;517.4972222222223;179.8494623655914;1834.536111111111;1591.260752688172;866.1451612903226;1471.7027777777778;1497.6344086021506;1654.2694444444444;1666.1908602150538;1092.497311827957;1669.919642857143;1743.6505376344087;1762.7555555555555;1918.0806451612902;1864.9722222222222;1635.239247311828;1142.532258064516;1979.3083333333334;2021.5618279569892;2069.1222222222223;2068.989247311828;1711.991935483871;2042.8988095238096;2098.3790322580644;1878.925;2012.760752688172;1969.2972222222222;1457.3924731182797;933.7043010752689;1898.9666666666667;1535.0;2
ES40_O-E;2922.989218328841;3096.839285714286;2772.69623655914;3031.6;3043.064516129032;3148.436111111111;2786.1747311827958;1894.478494623656;2995.175;2949.6478494623657;2846.0666666666666;2879.5349462365593;2817.190860215054;3397.6636904761904;3053.80376344086;3155.8444444444444;2958.8736559139784;3061.6;2827.2043010752686;2033.233870967742;2954.9194444444443;3364.293010752688;3315.222222222222;2802.1827956989246;2867.059139784946;3010.9827586206898;1566.5806451612902;532.2527777777777;870.6344086021505;1730.7472222222223;1248.1451612903227;696.4516129032259;1065.175;1034.975806451613;1082.8444444444444;1085.258064516129;779.247311827957;1060.8125;1092.529569892473;1088.8361111111112;2437.505376344086;1176.5194444444444;1053.1720430107528;1426.8091397849462;2235.866666666667;2290.3897849462364;2372.9777777777776;2351.9596774193546;2065.0887096774195;2347.1130952380954;2198.0134408602153;1628.963888888889;2036.978494623656;1977.2111111111112;2261.6424731182797;1808.1209677419354;2233.713888888889;1796.0;1
ES41_N-S;1272.876010781671;1301.6041666666667;1232.8655913978494;1283.7805555555556;1285.029569892473;1277.8833333333334;1187.5994623655913;924.3548387096774;1139.8;1144.5618279569892;1269.3444444444444;1243.6209677419354;1166.715053763441;1434.044642857143;1285.486559139785;1369.1722222222222;1230.72311827957;1243.975;1193.236559139785;967.4569892473119;1164.4333333333334;1396.8225806451612;1385.3;1213.9139784946237;1199.4139784946237;1268.801724137931;705.5295698924731;275.2388888888889;486.3790322580645;927.2138888888888;1197.271505376344;921.3225806451613;1308.6444444444444;1215.2903225806451;1216.161111111111;1184.3010752688172;795.747311827957;1088.8958333333333;1136.0940860215053;1117.1666666666667;1162.0430107526881;1212.7166666666667;1104.5779569892472;851.1908602150538;1215.0777777777778;1235.9354838709678;1260.338888888889;1180.752688172043;1043.9220430107528;1181.1458333333333;1205.989247311828;1099.35;1168.1801075268818;1219.4666666666667;1044.0645161290322;898.8870967741935;1249.5;813.0;2
ES41_S-N;1287.5795148247978;1324.264880952381;1254.491935483871;1296.2444444444445;1272.0860215053763;1270.0777777777778;1178.271505376344;933.1559139784946;979.1833333333333;1127.9112903225807;1348.3944444444444;1463.9086021505377;1383.8521505376343;1564.345238095238;1522.3494623655913;1471.4166666666667;1449.1881720430108;1485.15;1438.5430107526881;1159.0645161290322;1434.4333333333334;1601.470430107527;1615.7833333333333;1488.8279569892472;1491.8951612903227;1583.2011494252874;875.9435483870968;395.06388888888887;721.6532258064516;1279.8777777777777;1400.9274193548388;1068.1747311827958;1416.7527777777777;1241.6747311827958;1310.4305555555557;1299.3951612903227;824.755376344086;1236.4791666666667;1264.02688172043;1230.2777777777778;1294.9005376344087;1323.5777777777778;1321.260752688172;986.6747311827957;1349.925;1334.8951612903227;1329.8527777777779;1293.8440860215053;1207.228494623656;1291.955357142857;1296.3655913978494;1210.9055555555556;1265.3010752688172;1317.2777777777778;1270.7069892473119;874.0994623655914;1411.8444444444444;987.0;1
ES42_E-O;1419.0808625336927;1448.2916666666667;1316.4408602150538;1441.638888888889;1383.986559139785;1440.2277777777779;1284.715053763441;853.513440860215;1339.8861111111112;1397.8709677419354;1403.4416666666666;1360.005376344086;1326.8844086021506;1642.6815476190477;1396.4166666666667;1458.2055555555555;1336.4435483870968;1386.7277777777779;1296.4462365591398;981.3198924731183;1373.6861111111111;1563.010752688172;1549.5972222222222;1241.9489247311828;1303.779569892473;1349.7959770114942;670.4462365591398;192.0638888888889;273.0376344086022;1078.5472222222222;900.763440860215;599.5349462365591;908.8805555555556;772.5268817204301;808.2444444444444;852.5967741935484;614.013440860215;872.4464285714286;905.5268817204301;906.9138888888889;1115.6048387096773;988.4861111111111;855.6505376344086;710.9677419354839;1020.8472222222222;1015.513440860215;1060.513888888889;1126.1935483870968;874.0188172043011;964.9672619047619;1004.4704301075269;870.325;914.3387096774194;884.3166666666667;794.6586021505376;555.0833333333334;975.0388888888889;666.0;2
